OTU,Taxonomy
Otu107544,Firmicutes
Otu107545,Firmicutes
Otu107546,Firmicutes
Otu107547,Firmicutes
Otu107548,Firmicutes
Otu107549,Firmicutes
Otu107550,Firmicutes
Otu107551,Firmicutes
Otu107552,Firmicutes
Otu107553,Firmicutes
Otu107554,Firmicutes
Otu107555,Firmicutes
Otu107556,Firmicutes
Otu107557,Firmicutes
Otu107558,Firmicutes
Otu107559,Firmicutes
Otu107560,Firmicutes
Otu107561,Firmicutes
Otu107562,Firmicutes
Otu107563,Firmicutes
Otu107564,Firmicutes
Otu107565,Firmicutes
Otu107566,Firmicutes
Otu107567,Firmicutes
Otu107568,Firmicutes
Otu107569,Firmicutes
Otu107570,Firmicutes
Otu107571,Firmicutes
Otu107572,Firmicutes
Otu107573,Firmicutes
Otu107574,Firmicutes
Otu107575,Firmicutes
Otu107576,Firmicutes
Otu107577,Firmicutes
Otu107578,Firmicutes
Otu107579,Firmicutes
Otu107580,Firmicutes
Otu107581,Firmicutes
Otu107582,Firmicutes
Otu107583,Firmicutes
Otu107584,Firmicutes
Otu107585,Firmicutes
Otu107586,Firmicutes
Otu107587,Firmicutes
Otu107588,Firmicutes
Otu107589,Firmicutes
Otu107590,Firmicutes
Otu107591,Firmicutes
Otu107592,Firmicutes
Otu107593,Firmicutes
Otu107594,Firmicutes
Otu107595,Firmicutes
Otu107596,Firmicutes
Otu107597,Firmicutes
Otu107598,Firmicutes
Otu107599,Firmicutes
Otu107600,Firmicutes
Otu107601,Firmicutes
Otu107602,Firmicutes
Otu107603,Firmicutes
Otu107604,Firmicutes
Otu107605,Firmicutes
Otu107606,Firmicutes
Otu107607,Firmicutes
Otu107608,Firmicutes
Otu107609,Firmicutes
Otu107610,Firmicutes
Otu107611,Firmicutes
Otu107612,Firmicutes
Otu107613,Firmicutes
Otu107614,Firmicutes
Otu107615,Firmicutes
Otu107616,Firmicutes
Otu107617,Firmicutes
Otu107618,Firmicutes
Otu107619,Firmicutes
Otu107620,Firmicutes
Otu107621,Firmicutes
Otu107622,Firmicutes
Otu107623,Firmicutes
Otu107624,Firmicutes
Otu107625,Firmicutes
Otu107626,Firmicutes
Otu107627,Firmicutes
Otu107628,Firmicutes
Otu107629,Firmicutes
Otu107630,Firmicutes
Otu107631,Firmicutes
Otu107632,Firmicutes
Otu107633,Firmicutes
Otu107634,Firmicutes
Otu107635,Firmicutes
Otu107636,Firmicutes
Otu107637,Firmicutes
Otu107638,Firmicutes
Otu107639,Firmicutes
Otu107640,Firmicutes
Otu107641,Firmicutes
Otu107642,Firmicutes
Otu107643,Firmicutes
Otu107644,Firmicutes
Otu107645,Firmicutes
Otu107646,Firmicutes
Otu107647,Firmicutes
Otu107648,Firmicutes
Otu107649,Firmicutes
Otu107650,Firmicutes
Otu107651,Firmicutes
Otu107652,Firmicutes
Otu107653,Firmicutes
Otu107654,Firmicutes
Otu107655,Firmicutes
Otu107656,Firmicutes
Otu107657,Firmicutes
Otu107658,Firmicutes
Otu107659,Firmicutes
Otu107660,Firmicutes
Otu107661,Firmicutes
Otu107662,Firmicutes
Otu107663,Firmicutes
Otu107664,Firmicutes
Otu107665,Firmicutes
Otu107666,Firmicutes
Otu107667,Firmicutes
Otu107668,Firmicutes
Otu107669,Firmicutes
Otu107670,Firmicutes
Otu107671,Firmicutes
Otu107672,Firmicutes
Otu107673,Firmicutes
Otu107674,Firmicutes
Otu107675,Firmicutes
Otu107676,Firmicutes
Otu107677,Firmicutes
Otu107678,Firmicutes
Otu107679,Firmicutes
Otu107680,Firmicutes
Otu107681,Firmicutes
Otu107682,Firmicutes
Otu107683,Firmicutes
Otu107684,Firmicutes
Otu107685,Firmicutes
Otu107686,Firmicutes
Otu107687,Firmicutes
Otu107688,Firmicutes
Otu107689,Firmicutes
Otu107690,Firmicutes
Otu107691,Firmicutes
Otu107692,Firmicutes
Otu107693,Firmicutes
Otu107694,Firmicutes
Otu107695,Firmicutes
Otu107696,Firmicutes
Otu107697,Firmicutes
Otu107698,Firmicutes
Otu107699,Firmicutes
Otu107700,Firmicutes
Otu107701,Firmicutes
Otu107702,Firmicutes
Otu107703,Firmicutes
Otu107704,Firmicutes
Otu107705,Firmicutes
Otu107706,Firmicutes
Otu107707,Firmicutes
Otu107708,Firmicutes
Otu107709,Firmicutes
Otu107710,Firmicutes
Otu107711,Firmicutes
Otu107712,Firmicutes
Otu107713,Firmicutes
Otu107714,Firmicutes
Otu107715,Firmicutes
Otu107716,Firmicutes
Otu107717,Firmicutes
Otu107718,Firmicutes
Otu107719,Firmicutes
Otu107720,Firmicutes
Otu107721,Firmicutes
Otu107722,Firmicutes
Otu107723,Firmicutes
Otu107724,Firmicutes
Otu107725,Firmicutes
Otu107726,Firmicutes
Otu107727,Firmicutes
Otu107728,Firmicutes
Otu107729,Firmicutes
Otu107730,Firmicutes
Otu107731,Firmicutes
Otu107732,Firmicutes
Otu107733,Firmicutes
Otu107734,Firmicutes
Otu107735,Firmicutes
Otu107736,Firmicutes
Otu107737,Firmicutes
Otu107738,Firmicutes
Otu107739,Firmicutes
Otu107740,Firmicutes
Otu107741,Firmicutes
Otu107742,Firmicutes
Otu107743,Firmicutes
Otu107744,Firmicutes
Otu107745,Firmicutes
Otu107746,Firmicutes
Otu107747,Firmicutes
Otu107748,Firmicutes
Otu107749,Firmicutes
Otu107750,Firmicutes
Otu107751,Firmicutes
Otu107752,Firmicutes
Otu107753,Firmicutes
Otu107754,Firmicutes
Otu107755,Firmicutes
Otu107756,Firmicutes
Otu107757,Firmicutes
Otu107758,Firmicutes
Otu107759,Firmicutes
Otu107760,Firmicutes
Otu107761,Firmicutes
Otu107762,Firmicutes
Otu107763,Firmicutes
Otu107764,Firmicutes
Otu107765,Firmicutes
Otu107766,Firmicutes
Otu107767,Firmicutes
Otu107768,Firmicutes
Otu107769,Firmicutes
Otu107770,Firmicutes
Otu107771,Firmicutes
Otu107772,Firmicutes
Otu107773,Firmicutes
Otu107774,Firmicutes
Otu107775,Firmicutes
Otu107776,Firmicutes
Otu107777,Firmicutes
Otu107778,Firmicutes
Otu107779,Firmicutes
Otu107780,Firmicutes
Otu107781,Firmicutes
Otu107782,Firmicutes
Otu107783,Firmicutes
Otu107784,Firmicutes
Otu107785,Firmicutes
Otu107786,Firmicutes
Otu107787,Firmicutes
Otu107788,Firmicutes
Otu107789,Firmicutes
Otu107790,Firmicutes
Otu107791,Firmicutes
Otu107792,Firmicutes
Otu107793,Firmicutes
Otu107794,Firmicutes
Otu107795,Firmicutes
Otu107796,Firmicutes
Otu107797,Firmicutes
Otu107798,Firmicutes
Otu107799,Firmicutes
Otu107800,Firmicutes
Otu107801,Firmicutes
Otu107802,Firmicutes
Otu107803,Firmicutes
Otu107804,Firmicutes
Otu107805,Firmicutes
Otu107806,Firmicutes
Otu107807,Firmicutes
Otu107808,Firmicutes
Otu107809,Firmicutes
Otu107810,Firmicutes
Otu107811,Firmicutes
Otu107812,Firmicutes
Otu107813,Firmicutes
Otu107814,Firmicutes
Otu107815,Firmicutes
Otu107816,Firmicutes
Otu107817,Firmicutes
Otu107818,Firmicutes
Otu107819,Firmicutes
Otu107820,Firmicutes
Otu107821,Firmicutes
Otu107822,Firmicutes
Otu107823,Firmicutes
Otu107824,Firmicutes
Otu107825,Firmicutes
Otu107826,Firmicutes
Otu107827,Firmicutes
Otu107828,Firmicutes
Otu107829,Firmicutes
Otu107830,Firmicutes
Otu107831,Firmicutes
Otu107832,Firmicutes
Otu107833,Firmicutes
Otu107834,Firmicutes
Otu107835,Firmicutes
Otu107836,Firmicutes
Otu107837,Firmicutes
Otu107838,Firmicutes
Otu107839,Firmicutes
Otu107840,Firmicutes
Otu107841,Firmicutes
Otu107842,Firmicutes
Otu107843,Firmicutes
Otu107844,Firmicutes
Otu107845,Firmicutes
Otu107846,Firmicutes
Otu107847,Firmicutes
Otu107848,Firmicutes
Otu107849,Firmicutes
Otu107850,Firmicutes
Otu107851,Firmicutes
Otu107852,Firmicutes
Otu107853,Firmicutes
Otu107854,Firmicutes
Otu107855,Firmicutes
Otu107856,Firmicutes
Otu107857,Firmicutes
Otu107858,Firmicutes
Otu107859,Firmicutes
Otu107860,Firmicutes
Otu107861,Firmicutes
Otu107862,Firmicutes
Otu107863,Firmicutes
Otu107864,Firmicutes
Otu107865,Firmicutes
Otu107866,Firmicutes
Otu107867,Firmicutes
Otu107868,Firmicutes
Otu107869,Firmicutes
Otu107870,Firmicutes
Otu107871,Firmicutes
Otu107872,Firmicutes
Otu107873,Firmicutes
Otu107874,Firmicutes
Otu107875,Firmicutes
Otu107876,Firmicutes
Otu107877,Firmicutes
Otu107878,Firmicutes
Otu107879,Firmicutes
Otu107880,Firmicutes
Otu107881,Firmicutes
Otu107882,Firmicutes
Otu107883,Firmicutes
Otu107884,Firmicutes
Otu107885,Firmicutes
Otu107886,Firmicutes
Otu107887,Firmicutes
Otu107888,Firmicutes
Otu107889,Firmicutes
Otu107890,Firmicutes
Otu107891,Firmicutes
Otu107892,Firmicutes
Otu107893,Firmicutes
Otu107894,Firmicutes
Otu107895,Firmicutes
Otu107896,Firmicutes
Otu107897,Firmicutes
Otu107898,Firmicutes
Otu107899,Firmicutes
Otu107900,Firmicutes
Otu107901,Firmicutes
Otu107902,Firmicutes
Otu107903,Firmicutes
Otu107904,Firmicutes
Otu107905,Firmicutes
Otu107906,Firmicutes
Otu107907,Firmicutes
Otu107908,Firmicutes
Otu107909,Firmicutes
Otu107910,Firmicutes
Otu107911,Firmicutes
Otu107912,Firmicutes
Otu107913,Firmicutes
Otu107914,Firmicutes
Otu107915,Firmicutes
Otu107916,Firmicutes
Otu107917,Firmicutes
Otu107918,Firmicutes
Otu107919,Firmicutes
Otu107920,Firmicutes
Otu107921,Firmicutes
Otu107922,Firmicutes
Otu107923,Firmicutes
Otu107924,Firmicutes
Otu107925,Firmicutes
Otu107926,Firmicutes
Otu107927,Firmicutes
Otu107928,Firmicutes
Otu107929,Firmicutes
Otu107930,Firmicutes
Otu107931,Firmicutes
Otu107932,Firmicutes
Otu107933,Firmicutes
Otu107934,Firmicutes
Otu107935,Firmicutes
Otu107936,Firmicutes
Otu107937,Firmicutes
Otu107938,Firmicutes
Otu107939,Firmicutes
Otu107940,Firmicutes
Otu107941,Firmicutes
Otu107942,Firmicutes
Otu107943,Firmicutes
Otu107944,Firmicutes
Otu107945,Firmicutes
Otu107946,Firmicutes
Otu107947,Firmicutes
Otu107948,Firmicutes
Otu107949,Firmicutes
Otu107950,Firmicutes
Otu107951,Firmicutes
Otu107952,Firmicutes
Otu107953,Firmicutes
Otu107954,Firmicutes
Otu107955,Firmicutes
Otu107956,Firmicutes
Otu107957,Firmicutes
Otu107958,Firmicutes
Otu107959,Firmicutes
Otu107960,Firmicutes
Otu107961,Firmicutes
Otu107962,Firmicutes
Otu107963,Firmicutes
Otu107964,Firmicutes
Otu107965,Firmicutes
Otu107966,Firmicutes
Otu107967,Firmicutes
Otu107968,Firmicutes
Otu107969,Firmicutes
Otu107970,Firmicutes
Otu107971,Firmicutes
Otu107972,Firmicutes
Otu107973,Firmicutes
Otu107974,Firmicutes
Otu107975,Firmicutes
Otu107976,Firmicutes
Otu107977,Firmicutes
Otu107978,Firmicutes
Otu107979,Firmicutes
Otu107980,Firmicutes
Otu107981,Firmicutes
Otu107982,Firmicutes
Otu107983,Firmicutes
Otu107984,Firmicutes
Otu107985,Firmicutes
Otu107986,Firmicutes
Otu107987,Firmicutes
Otu107988,Firmicutes
Otu107989,Firmicutes
Otu107990,Firmicutes
Otu107991,Firmicutes
Otu107992,Firmicutes
Otu107993,Firmicutes
Otu107994,Firmicutes
Otu107995,Firmicutes
Otu107996,Firmicutes
Otu107997,Firmicutes
Otu107998,Firmicutes
Otu107999,Firmicutes
Otu108000,Firmicutes
Otu108001,Firmicutes
Otu108002,Firmicutes
Otu108003,Firmicutes
Otu108004,Firmicutes
Otu108005,Firmicutes
Otu108006,Firmicutes
Otu108007,Firmicutes
Otu108008,Firmicutes
Otu108009,Firmicutes
Otu108010,Firmicutes
Otu108011,Firmicutes
Otu108012,Firmicutes
Otu108013,Firmicutes
Otu108014,Firmicutes
Otu108015,Firmicutes
Otu108016,Firmicutes
Otu108017,Firmicutes
Otu108018,Firmicutes
Otu108019,Firmicutes
Otu108020,Firmicutes
Otu108021,Firmicutes
Otu108022,Firmicutes
Otu108023,Firmicutes
Otu108024,Firmicutes
Otu108025,Firmicutes
Otu108026,Firmicutes
Otu108027,Firmicutes
Otu108028,Firmicutes
Otu108029,Firmicutes
Otu108030,Firmicutes
Otu108031,Firmicutes
Otu108032,Firmicutes
Otu108033,Firmicutes
Otu108034,Firmicutes
Otu108035,Firmicutes
Otu108036,Firmicutes
Otu108037,Firmicutes
Otu108038,Firmicutes
Otu108039,Firmicutes
Otu108040,Firmicutes
Otu108041,Firmicutes
Otu108042,Firmicutes
Otu108043,Firmicutes
Otu108044,Firmicutes
Otu108045,Firmicutes
Otu108046,Firmicutes
Otu108047,Firmicutes
Otu108048,Firmicutes
Otu108049,Firmicutes
Otu108050,Firmicutes
Otu108051,Firmicutes
Otu108052,Firmicutes
Otu108053,Firmicutes
Otu108054,Firmicutes
Otu108055,Firmicutes
Otu108056,Firmicutes
Otu108057,Firmicutes
Otu108058,Firmicutes
Otu108059,Firmicutes
Otu108060,Firmicutes
Otu108061,Firmicutes
Otu108062,Firmicutes
Otu108063,Firmicutes
Otu108064,Firmicutes
Otu108065,Firmicutes
Otu108066,Firmicutes
Otu108067,Firmicutes
Otu108068,Firmicutes
Otu108069,Firmicutes
Otu108070,Firmicutes
Otu108071,Firmicutes
Otu108072,Firmicutes
Otu108073,Firmicutes
Otu108074,Firmicutes
Otu108075,Firmicutes
Otu108076,Firmicutes
Otu108077,Firmicutes
Otu108078,Firmicutes
Otu108079,Firmicutes
Otu108080,Firmicutes
Otu108081,Firmicutes
Otu108082,Firmicutes
Otu108083,Firmicutes
Otu108084,Firmicutes
Otu108085,Firmicutes
Otu108086,Firmicutes
Otu108087,Firmicutes
Otu108088,Firmicutes
Otu108089,Firmicutes
Otu108090,Firmicutes
Otu108091,Firmicutes
Otu108092,Firmicutes
Otu108093,Firmicutes
Otu108094,Firmicutes
Otu108095,Firmicutes
Otu108096,Firmicutes
Otu108097,Firmicutes
Otu108098,Firmicutes
Otu108099,Firmicutes
Otu108100,Firmicutes
Otu108101,Firmicutes
Otu108102,Firmicutes
Otu108103,Firmicutes
Otu108104,Firmicutes
Otu108105,Firmicutes
Otu108106,Firmicutes
Otu108107,Firmicutes
Otu108108,Firmicutes
Otu108109,Firmicutes
Otu108110,Firmicutes
Otu108111,Firmicutes
Otu108112,Firmicutes
Otu108113,Firmicutes
Otu108114,Firmicutes
Otu108115,Firmicutes
Otu108116,Firmicutes
Otu108117,Firmicutes
Otu108118,Firmicutes
Otu108119,Firmicutes
Otu108120,Firmicutes
Otu108121,Firmicutes
Otu108122,Firmicutes
Otu108123,Firmicutes
Otu108124,Firmicutes
Otu108125,Firmicutes
Otu108126,Firmicutes
Otu108127,Firmicutes
Otu108128,Firmicutes
Otu108129,Firmicutes
Otu108130,Firmicutes
Otu108131,Firmicutes
Otu108132,Firmicutes
Otu108133,Firmicutes
Otu108134,Firmicutes
Otu108135,Firmicutes
Otu108136,Firmicutes
Otu108137,Firmicutes
Otu108138,Firmicutes
Otu108139,Firmicutes
Otu108140,Firmicutes
Otu108141,Firmicutes
Otu108142,Firmicutes
Otu108143,Firmicutes
Otu108144,Firmicutes
Otu108145,Firmicutes
Otu108146,Firmicutes
Otu108147,Firmicutes
Otu108148,Firmicutes
Otu108149,Firmicutes
Otu108150,Firmicutes
Otu108151,Firmicutes
Otu108152,Firmicutes
Otu108153,Firmicutes
Otu108154,Firmicutes
Otu108155,Firmicutes
Otu108156,Firmicutes
Otu108157,Firmicutes
Otu108158,Firmicutes
Otu108159,Firmicutes
Otu108160,Firmicutes
Otu108161,Firmicutes
Otu108162,Firmicutes
Otu108163,Firmicutes
Otu108164,Firmicutes
Otu108165,Firmicutes
Otu108166,Firmicutes
Otu108167,Firmicutes
Otu108168,Firmicutes
Otu108169,Firmicutes
Otu108170,Firmicutes
Otu108171,Firmicutes
Otu108172,Firmicutes
Otu108173,Firmicutes
Otu108174,Firmicutes
Otu108175,Firmicutes
Otu108176,Firmicutes
Otu108177,Firmicutes
Otu108178,Firmicutes
Otu108179,Firmicutes
Otu108180,Firmicutes
Otu108181,Firmicutes
Otu108182,Firmicutes
Otu108183,Firmicutes
Otu108184,Firmicutes
Otu108185,Firmicutes
Otu108186,Firmicutes
Otu108187,Firmicutes
Otu108188,Firmicutes
Otu108189,Firmicutes
Otu108190,Firmicutes
Otu108191,Firmicutes
Otu108192,Firmicutes
Otu108193,Firmicutes
Otu108194,Firmicutes
Otu108195,Firmicutes
Otu108196,Firmicutes
Otu108197,Firmicutes
Otu108198,Firmicutes
Otu108199,Firmicutes
Otu108200,Firmicutes
Otu108201,Firmicutes
Otu108202,Firmicutes
Otu108203,Firmicutes
Otu108204,Firmicutes
Otu108205,Firmicutes
Otu108206,Firmicutes
Otu108207,Firmicutes
Otu108208,Firmicutes
Otu108209,Firmicutes
Otu108210,Firmicutes
Otu108211,Firmicutes
Otu108212,Firmicutes
Otu108213,Firmicutes
Otu108214,Firmicutes
Otu108215,Firmicutes
Otu108216,Firmicutes
Otu108217,Firmicutes
Otu108218,Firmicutes
Otu108219,Firmicutes
Otu108220,Firmicutes
Otu108221,Firmicutes
Otu108222,Firmicutes
Otu108223,Firmicutes
Otu108224,Firmicutes
Otu108225,Firmicutes
Otu108226,Firmicutes
Otu108227,Firmicutes
Otu108228,Firmicutes
Otu108229,Firmicutes
Otu108230,Firmicutes
Otu108231,Firmicutes
Otu108232,Firmicutes
Otu108233,Firmicutes
Otu108234,Firmicutes
Otu108235,Firmicutes
Otu108236,Firmicutes
Otu108237,Firmicutes
Otu108238,Firmicutes
Otu108239,Firmicutes
Otu108240,Firmicutes
Otu108241,Firmicutes
Otu108242,Firmicutes
Otu108243,Firmicutes
Otu108244,Firmicutes
Otu108245,Firmicutes
Otu108246,Firmicutes
Otu108247,Firmicutes
Otu108248,Firmicutes
Otu108249,Firmicutes
Otu108250,Firmicutes
Otu108251,Firmicutes
Otu108252,Firmicutes
Otu108253,Firmicutes
Otu108254,Firmicutes
Otu108255,Firmicutes
Otu108256,Firmicutes
Otu108257,Firmicutes
Otu108258,Firmicutes
Otu108259,Firmicutes
Otu108260,Firmicutes
Otu108261,Firmicutes
Otu108262,Firmicutes
Otu108263,Firmicutes
Otu108264,Firmicutes
Otu108265,Firmicutes
Otu108266,Firmicutes
Otu108267,Firmicutes
Otu108268,Firmicutes
Otu108269,Firmicutes
Otu108270,Firmicutes
Otu108271,Firmicutes
Otu108272,Firmicutes
Otu108273,Firmicutes
Otu108274,Firmicutes
Otu108275,Firmicutes
Otu108276,Firmicutes
Otu108277,Firmicutes
Otu108278,Firmicutes
Otu108279,Firmicutes
Otu108280,Firmicutes
Otu108281,Firmicutes
Otu108282,Firmicutes
Otu108283,Firmicutes
Otu108284,Firmicutes
Otu108285,Firmicutes
Otu108286,Firmicutes
Otu108287,Firmicutes
Otu108288,Firmicutes
Otu108289,Firmicutes
Otu108290,Firmicutes
Otu108291,Firmicutes
Otu108292,Firmicutes
Otu108293,Firmicutes
Otu108294,Firmicutes
Otu108295,Firmicutes
Otu108296,Firmicutes
Otu108297,Firmicutes
Otu108298,Firmicutes
Otu108299,Firmicutes
Otu108300,Firmicutes
Otu108301,Firmicutes
Otu108302,Firmicutes
Otu108303,Firmicutes
Otu108304,Firmicutes
Otu108305,Firmicutes
Otu108306,Firmicutes
Otu108307,Firmicutes
Otu108308,Firmicutes
Otu108309,Firmicutes
Otu108310,Firmicutes
Otu108311,Firmicutes
Otu108312,Firmicutes
Otu108313,Firmicutes
Otu108314,Firmicutes
Otu108315,Firmicutes
Otu108316,Firmicutes
Otu108317,Firmicutes
Otu108318,Firmicutes
Otu108319,Firmicutes
Otu108320,Firmicutes
Otu108321,Firmicutes
Otu108322,Firmicutes
Otu108323,Firmicutes
Otu108324,Firmicutes
Otu108325,Firmicutes
Otu108326,Firmicutes
Otu108327,Firmicutes
Otu108328,Firmicutes
Otu108329,Firmicutes
Otu108330,Firmicutes
Otu108331,Firmicutes
Otu108332,Firmicutes
Otu108333,Firmicutes
Otu108334,Firmicutes
Otu108335,Firmicutes
Otu108336,Firmicutes
Otu108337,Firmicutes
Otu108338,Firmicutes
Otu108339,Firmicutes
Otu108340,Firmicutes
Otu108341,Firmicutes
Otu108342,Firmicutes
Otu108343,Firmicutes
Otu108344,Firmicutes
Otu108345,Firmicutes
Otu108346,Firmicutes
Otu108347,Firmicutes
Otu108348,Firmicutes
Otu108349,Firmicutes
Otu108350,Firmicutes
Otu108351,Firmicutes
Otu108352,Firmicutes
Otu108353,Firmicutes
Otu108354,Firmicutes
Otu108355,Firmicutes
Otu108356,Firmicutes
Otu108357,Firmicutes
Otu108358,Firmicutes
Otu108359,Firmicutes
Otu108360,Firmicutes
Otu108361,Firmicutes
Otu108362,Firmicutes
Otu108363,Firmicutes
Otu108364,Firmicutes
Otu108365,Firmicutes
Otu108366,Firmicutes
Otu108367,Firmicutes
Otu108368,Firmicutes
Otu108369,Firmicutes
Otu108370,Firmicutes
Otu108371,Firmicutes
Otu108372,Firmicutes
Otu108373,Firmicutes
Otu108374,Firmicutes
Otu108375,Firmicutes
Otu108376,Firmicutes
Otu108377,Firmicutes
Otu108378,Firmicutes
Otu108379,Firmicutes
Otu108380,Firmicutes
Otu108381,Firmicutes
Otu108382,Firmicutes
Otu108383,Firmicutes
Otu108384,Firmicutes
Otu108385,Firmicutes
Otu108386,Firmicutes
Otu108387,Firmicutes
Otu108388,Firmicutes
Otu108389,Firmicutes
Otu108390,Firmicutes
Otu108391,Firmicutes
Otu108392,Firmicutes
Otu108393,Firmicutes
Otu108394,Firmicutes
Otu108395,Firmicutes
Otu108396,Firmicutes
Otu108397,Firmicutes
Otu108398,Firmicutes
Otu108399,Firmicutes
Otu108400,Firmicutes
Otu108401,Firmicutes
Otu108402,Firmicutes
Otu108403,Firmicutes
Otu108404,Firmicutes
Otu108405,Firmicutes
Otu108406,Firmicutes
Otu108407,Firmicutes
Otu108408,Firmicutes
Otu108409,Firmicutes
Otu108410,Firmicutes
Otu108411,Firmicutes
Otu108412,Firmicutes
Otu108413,Firmicutes
Otu108414,Firmicutes
Otu108415,Firmicutes
Otu108416,Firmicutes
Otu108417,Firmicutes
Otu108418,Firmicutes
Otu108419,Firmicutes
Otu108420,Firmicutes
Otu108421,Firmicutes
Otu108422,Firmicutes
Otu108423,Firmicutes
Otu108424,Firmicutes
Otu108425,Firmicutes
Otu108426,Firmicutes
Otu108427,Firmicutes
Otu108428,Firmicutes
Otu108429,Firmicutes
Otu108430,Firmicutes
Otu108431,Firmicutes
Otu108432,Firmicutes
Otu108433,Firmicutes
Otu108434,Firmicutes
Otu108435,Firmicutes
Otu108436,Firmicutes
Otu108437,Firmicutes
Otu108438,Firmicutes
Otu108439,Firmicutes
Otu108440,Firmicutes
Otu108441,Firmicutes
Otu108442,Firmicutes
Otu108443,Firmicutes
Otu108444,Firmicutes
Otu108445,Firmicutes
Otu108446,Firmicutes
Otu108447,Firmicutes
Otu108448,Firmicutes
Otu108449,Firmicutes
Otu108450,Firmicutes
Otu108451,Firmicutes
Otu108452,Firmicutes
Otu108453,Firmicutes
Otu108454,Firmicutes
Otu108455,Firmicutes
Otu108456,Firmicutes
Otu108457,Firmicutes
Otu108458,Firmicutes
Otu108459,Firmicutes
Otu108460,Firmicutes
Otu108461,Firmicutes
Otu108462,Firmicutes
Otu108463,Firmicutes
Otu108464,Firmicutes
Otu108465,Firmicutes
Otu108466,Firmicutes
Otu108467,Firmicutes
Otu108468,Firmicutes
Otu108469,Firmicutes
Otu108470,Firmicutes
Otu108471,Firmicutes
Otu108472,Firmicutes
Otu108473,Firmicutes
Otu108474,Firmicutes
Otu108475,Firmicutes
Otu108476,Firmicutes
Otu108477,Firmicutes
Otu108478,Firmicutes
Otu108479,Firmicutes
Otu108480,Firmicutes
Otu108481,Firmicutes
Otu108482,Firmicutes
Otu108483,Firmicutes
Otu108484,Firmicutes
Otu108485,Firmicutes
Otu108486,Firmicutes
Otu108487,Firmicutes
Otu108488,Firmicutes
Otu108489,Firmicutes
Otu108490,Firmicutes
Otu108491,Firmicutes
Otu108492,Firmicutes
Otu108493,Firmicutes
Otu108494,Firmicutes
Otu108495,Firmicutes
Otu108496,Firmicutes
Otu108497,Firmicutes
Otu108498,Firmicutes
Otu108499,Firmicutes
Otu108500,Firmicutes
Otu108501,Firmicutes
Otu108502,Firmicutes
Otu108503,Firmicutes
Otu108504,Firmicutes
Otu108505,Firmicutes
Otu108506,Firmicutes
Otu108507,Firmicutes
Otu108508,Firmicutes
Otu108509,Firmicutes
Otu108510,Firmicutes
Otu108511,Firmicutes
Otu108512,Firmicutes
Otu108513,Firmicutes
