ID	SRS012849	SRS012969	SRS013098	SRS013638	SRS013639	SRS016437	SRS016438	SRS017916	SRS020622	SRS021153	SRS021219	SRS024663	SRS043667	SRS045528	SRS045739	SRS049402	SRS049896	SRS050026	SRS053356	SRS053573	SRS053649	SRS054352	SRS055533	SRS056273	SRS058070	SRS063489	SRS063518	SRS064973	SRS074670	SRS074964	SRS075078	SRS075341	SRS075963	SRS076929	SRS077086	SRS077194	SRS077294	SRS077335	SRS077502	SRS077552	SRS077753	SRS077849	SRS078242	SRS078419	SRS078665	SRS097889	SRS098514	SRS098571	SRS098644	SRS098717	SRS098827	SRS101376	SRS101433	SRS103987	SRS104311	SRS104400	SRS104485	SRS105153	SRS140492	SRS140513	SRS140645	SRS142503	SRS142505	SRS142599	SRS142712	SRS142890	SRS143070	SRS143181	SRS143342	SRS143417	SRS143598	SRS143780	SRS143876	SRS143991	SRS144362	SRS144506	SRS144537	SRS145497	SRS146764	SRS146812	SRS146813	SRS147022	SRS147088	SRS147139	SRS147346	SRS147445	SRS147652	SRS147766	SRS147919	SRS148196	SRS148424	SRS148721
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_sp_ART55_1	0.0	1.00543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44569	0.85638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6743	0.0	0.0	0.0	1.29005	0.0	0.0	0.0	0.21271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10205	0.24474	0.0	0.0	0.0	0.0	2.27287	0.0	0.0	0.36686	0.0	0.0	0.1047	0.0	0.0	0.0	0.52076	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_sp_ART55_1|t__GCF_000210595	0.0	1.00543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44569	0.85638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6743	0.0	0.0	0.0	1.29005	0.0	0.0	0.0	0.21271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10205	0.24474	0.0	0.0	0.0	0.0	2.27287	0.0	0.0	0.36686	0.0	0.0	0.1047	0.0	0.0	0.0	0.52076	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	0.06809	0.4863	0.09578	0.50031	1.20471	0.01368	0.02944	0.01932	0.03513	0.01197	0.01565	0.0463	0.08305	0.04405	0.03857	0.34436	0.17489	0.08019	2.63243	0.11151	0.07448	0.02457	0.06596	0.38314	0.13443	0.03169	0.22984	0.19706	0.03634	0.1472	0.16918	0.08725	0.0	0.42121	0.06152	0.25365	0.05523	0.00713	0.16503	0.06804	0.02055	0.17061	0.08795	0.05612	0.08278	0.13241	1.15077	0.28574	0.29612	0.23419	0.10901	0.02753	0.07332	0.05303	0.24569	0.11516	0.05435	0.19203	0.17929	0.05275	0.0	0.11668	0.0	0.12633	0.17041	0.27993	0.07458	0.07979	0.22493	0.0827	0.11216	0.15242	0.31265	0.47483	0.29994	0.47241	0.31726	0.12326	0.22411	0.33911	0.11638	0.3665	0.01179	0.4061	0.20703	0.15169	0.13029	0.15362	0.0729	0.23056	0.10446	0.208
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	0.02964	0.473	0.0504	0.14823	0.34384	0.0062	0.01482	0.01238	0.02148	0.01197	0.01565	0.02577	0.04595	0.0	0.00445	0.20233	0.1525	0.06096	0.2461	0.11012	0.05532	0.01671	0.0	0.25333	0.11378	0.03169	0.10645	0.18733	0.00542	0.12391	0.10462	0.0457	0.0	0.39677	0.04059	0.20031	0.05523	0.00247	0.16503	0.05274	0.00202	0.1685	0.03489	0.01086	0.03804	0.06858	0.01672	0.1829	0.26996	0.06943	0.02422	0.0222	0.04	0.03784	0.19081	0.0	0.05435	0.05323	0.08165	0.03449	0.0	0.0809	0.0	0.1201	0.0	0.16313	0.04032	0.02742	0.20271	0.07851	0.00432	0.08095	0.27616	0.36358	0.20005	0.44666	0.29173	0.11424	0.18613	0.23882	0.07267	0.20291	0.0	0.17337	0.08951	0.01785	0.0783	0.02294	0.02441	0.21478	0.05774	0.1055
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans|t__Dorea_formicigenerans_unclassified	0.02964	0.473	0.0504	0.14823	0.34384	0.0062	0.01482	0.01238	0.02148	0.01197	0.01565	0.02577	0.04595	0.0	0.00445	0.20233	0.1525	0.06096	0.2461	0.11012	0.05532	0.01671	0.0	0.25333	0.11378	0.03169	0.10645	0.18733	0.00542	0.12391	0.10462	0.0457	0.0	0.39677	0.04059	0.20031	0.05523	0.00247	0.16503	0.05274	0.00202	0.1685	0.03489	0.01086	0.03804	0.06858	0.01672	0.1829	0.26996	0.06943	0.02422	0.0222	0.04	0.03784	0.19081	0.0	0.05435	0.05323	0.08165	0.03449	0.0	0.0809	0.0	0.1201	0.0	0.16313	0.04032	0.02742	0.20271	0.07851	0.00432	0.08095	0.27616	0.36358	0.20005	0.44666	0.29173	0.11424	0.18613	0.23882	0.07267	0.20291	0.0	0.17337	0.08951	0.01785	0.0783	0.02294	0.02441	0.21478	0.05774	0.1055
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena	0.03846	0.01331	0.04538	0.35209	0.86087	0.00749	0.01463	0.0	0.01365	0.0	0.0	0.02053	0.03709	0.04405	0.03412	0.14203	0.02239	0.01923	2.38633	0.0014	0.01916	0.00786	0.06596	0.12981	0.02066	0.0	0.12339	0.00973	0.02624	0.02329	0.06456	0.04155	0.0	0.02444	0.02093	0.05334	0.0	0.0	0.0	0.01529	0.01853	0.00212	0.05306	0.04526	0.04475	0.06383	1.13405	0.10284	0.02616	0.16476	0.08479	0.00533	0.03332	0.01519	0.05488	0.11516	0.0	0.1388	0.09764	0.01826	0.0	0.03578	0.0	0.00623	0.17041	0.1168	0.03202	0.05237	0.02222	0.00419	0.10784	0.07147	0.03649	0.11126	0.09989	0.02575	0.02553	0.00903	0.03797	0.10029	0.04371	0.1636	0.0	0.23273	0.11752	0.0	0.05199	0.13068	0.0485	0.01577	0.04673	0.10249
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena|t__GCF_000154065	0.03846	0.01331	0.04538	0.35209	0.86087	0.00749	0.01463	0.0	0.01365	0.0	0.0	0.02053	0.03709	0.04405	0.03412	0.14203	0.02239	0.01923	2.38633	0.0014	0.01916	0.00786	0.06596	0.12981	0.02066	0.0	0.12339	0.00973	0.02624	0.02329	0.06456	0.04155	0.0	0.02444	0.02093	0.05334	0.0	0.0	0.0	0.01529	0.01853	0.00212	0.05306	0.04526	0.04475	0.06383	1.13405	0.10284	0.02616	0.16476	0.08479	0.00533	0.03332	0.01519	0.05488	0.11516	0.0	0.1388	0.09764	0.01826	0.0	0.03578	0.0	0.00623	0.17041	0.1168	0.03202	0.05237	0.02222	0.00419	0.10784	0.07147	0.03649	0.11126	0.09989	0.02575	0.02553	0.00903	0.03797	0.10029	0.04371	0.1636	0.0	0.23273	0.11752	0.0	0.05199	0.13068	0.0485	0.01577	0.04673	0.10249
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01179	0.0	0.0	0.13383	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_saburreum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_saburreum|t__Lachnoanaerobaculum_saburreum_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	0.0257	0.26027	2.41227	0.07426	0.19895	0.05062	0.13862	0.24277	0.02047	0.19204	0.02825	0.60636	0.05608	0.50403	0.32346	0.63069	0.02776	0.01961	0.39771	0.01003	0.04474	0.03323	0.11419	0.27396	0.18167	0.01984	0.15105	0.03009	0.02125	0.05967	0.16237	0.42485	0.13356	0.30743	0.04254	0.06383	0.1703	0.01998	0.34922	0.28553	0.20139	0.169	0.27065	0.35393	0.01741	0.46839	0.37118	0.21497	0.03018	1.00116	0.49357	0.02514	0.10986	0.04524	0.53129	0.13546	0.13292	0.76333	0.1368	2.25704	0.22923	0.33801	0.0414	0.28973	0.16959	0.45002	0.00299	0.04238	0.10993	0.11784	0.12947	0.52523	0.05605	4.77361	0.51684	0.05012	0.51411	0.03917	0.10799	0.51757	0.38567	0.1207	0.2765	0.2514	0.31098	0.45453	0.47635	1.53222	0.21384	0.20919	0.24707	0.5213
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_1_57FAA	0.0	0.07661	2.19406	0.0	0.0	0.03785	0.11498	0.0	0.0	0.0	0.0	0.0	0.00387	0.2549	0.28736	0.0	0.00267	0.0	0.01183	0.0	0.02002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02979	0.0	0.0	0.0	0.03008	0.03117	0.00271	0.0	0.0	0.0	0.05677	0.0	0.0	0.0	0.011	0.17201	0.01521	0.0	0.0	0.0208	0.0	0.0	0.00715	0.0	0.01367	0.0	0.51278	0.01582	0.0	0.04085	0.0	0.0	0.03452	0.0	0.05211	0.0	0.0	0.0	0.0	0.00103	0.0292	0.0	0.0	0.32881	0.0	0.02179	0.0	0.00452	0.0	0.10183	0.0	0.0	0.0	0.0	0.14326	0.06387	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_1_57FAA|t__GCF_000218445	0.0	0.07661	2.19406	0.0	0.0	0.03785	0.11498	0.0	0.0	0.0	0.0	0.0	0.00387	0.2549	0.28736	0.0	0.00267	0.0	0.01183	0.0	0.02002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02979	0.0	0.0	0.0	0.03008	0.03117	0.00271	0.0	0.0	0.0	0.05677	0.0	0.0	0.0	0.011	0.17201	0.01521	0.0	0.0	0.0208	0.0	0.0	0.00715	0.0	0.01367	0.0	0.51278	0.01582	0.0	0.04085	0.0	0.0	0.03452	0.0	0.05211	0.0	0.0	0.0	0.0	0.00103	0.0292	0.0	0.0	0.32881	0.0	0.02179	0.0	0.00452	0.0	0.10183	0.0	0.0	0.0	0.0	0.14326	0.06387	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_4_56FAA	0.0	0.0	0.00113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00173	0.00042	0.0	0.0029	0.0	0.00382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00782	0.0	0.0	0.00036	0.0	0.0	0.0	0.04193	0.0	0.0	0.00516	0.0	0.11685	0.00092	0.00451	0.00038	0.0037	0.0	0.00234	0.03653	0.01494	0.00312	0.0	0.00558	0.0	0.0	0.0	0.0	0.01285	0.01134	0.00427	0.00429	0.0	0.0	0.0	0.0	0.0	0.00608	0.0	0.00184	0.0	0.0	0.0	0.0	0.00329	0.01293	0.0	0.01337	0.0	0.0	0.0	0.0	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00737	0.0	0.0	0.0	0.0678
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_4_56FAA|t__GCF_000218385	0.0	0.0	0.00113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00173	0.00042	0.0	0.0029	0.0	0.00382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00782	0.0	0.0	0.00036	0.0	0.0	0.0	0.04193	0.0	0.0	0.00516	0.0	0.11685	0.00092	0.00451	0.00038	0.0037	0.0	0.00234	0.03653	0.01494	0.00312	0.0	0.00558	0.0	0.0	0.0	0.0	0.01285	0.01134	0.00427	0.00429	0.0	0.0	0.0	0.0	0.0	0.00608	0.0	0.00184	0.0	0.0	0.0	0.0	0.00329	0.01293	0.0	0.01337	0.0	0.0	0.0	0.0	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00737	0.0	0.0	0.0	0.0678
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_2_1_58FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00064	0.06591	0.0	0.0	0.0	0.01859	0.0	0.0	0.00923	0.00754	0.0	0.0	0.0	0.0	0.0	0.00034	0.0	0.0	0.0	0.0	0.0	0.0016	0.0	0.0	0.0	0.00211	0.0	0.0	0.0	0.0	0.0	0.00126	0.03112	0.0	0.00247	0.0	0.00206	0.0	0.01408	0.0	0.00314	0.0	0.00051	0.0	0.0	0.0	0.0	0.0323	0.05515	0.0049	0.0	0.0	0.00505	0.00085	0.00096	0.0	0.0	0.23157	0.0	0.0	0.0	0.00751	0.00358	0.1725	0.0	0.00387	0.01014	0.0	0.0	0.0	0.0	0.00393	0.0	0.0091	0.0	0.0	0.0	0.0	0.01223	0.0013	0.15098	0.0	0.08294	0.15147
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_2_1_58FAA|t__GCF_000218465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00064	0.06591	0.0	0.0	0.0	0.01859	0.0	0.0	0.00923	0.00754	0.0	0.0	0.0	0.0	0.0	0.00034	0.0	0.0	0.0	0.0	0.0	0.0016	0.0	0.0	0.0	0.00211	0.0	0.0	0.0	0.0	0.0	0.00126	0.03112	0.0	0.00247	0.0	0.00206	0.0	0.01408	0.0	0.00314	0.0	0.00051	0.0	0.0	0.0	0.0	0.0323	0.05515	0.0049	0.0	0.0	0.00505	0.00085	0.00096	0.0	0.0	0.23157	0.0	0.0	0.0	0.00751	0.00358	0.1725	0.0	0.00387	0.01014	0.0	0.0	0.0	0.0	0.00393	0.0	0.0091	0.0	0.0	0.0	0.0	0.01223	0.0013	0.15098	0.0	0.08294	0.15147
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA	0.0	0.11767	0.03775	0.05068	0.11655	0.00559	0.0107	0.16892	0.0	0.0026	0.01335	0.54783	0.0	0.00069	0.0	0.06653	0.01	0.0	0.19773	0.0	0.00074	0.0151	0.01131	0.10348	0.11878	0.0	0.06071	0.0	0.0	0.00203	0.06644	0.25931	0.0	0.19909	0.0	0.01801	0.01151	0.0	0.01635	0.13134	0.0	0.08867	0.15312	0.30364	0.0	0.1887	0.0	0.00246	0.00266	0.02032	0.35833	0.01188	0.0	0.0222	0.02189	0.00106	0.0	0.05983	0.01273	2.22596	0.02091	0.1144	0.0	0.14537	0.12468	0.13195	0.0	0.02292	0.06245	0.10102	0.0	0.168	0.0	3.66468	0.07698	0.01849	0.14554	0.00783	0.07274	0.44773	0.13086	0.04426	0.0	0.13396	0.16968	0.0	0.23234	0.55335	0.00162	0.075	0.14618	0.1794
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA|t__GCF_000209405	0.0	0.11767	0.03775	0.05068	0.11655	0.00559	0.0107	0.16892	0.0	0.0026	0.01335	0.54783	0.0	0.00069	0.0	0.06653	0.01	0.0	0.19773	0.0	0.00074	0.0151	0.01131	0.10348	0.11878	0.0	0.06071	0.0	0.0	0.00203	0.06644	0.25931	0.0	0.19909	0.0	0.01801	0.01151	0.0	0.01635	0.13134	0.0	0.08867	0.15312	0.30364	0.0	0.1887	0.0	0.00246	0.00266	0.02032	0.35833	0.01188	0.0	0.0222	0.02189	0.00106	0.0	0.05983	0.01273	2.22596	0.02091	0.1144	0.0	0.14537	0.12468	0.13195	0.0	0.02292	0.06245	0.10102	0.0	0.168	0.0	3.66468	0.07698	0.01849	0.14554	0.00783	0.07274	0.44773	0.13086	0.04426	0.0	0.13396	0.16968	0.0	0.23234	0.55335	0.00162	0.075	0.14618	0.1794
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1	0.0	0.0	0.01542	0.00397	0.01552	0.0	0.00102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035	0.0	0.0	0.0	0.0	0.00204	0.0	0.0	0.0	0.00321	0.0	0.0	0.0	0.0	0.0	0.00026	0.0	0.0	0.0015	0.0	0.0	0.01193	0.00745	0.0	0.0	0.91371	0.0	0.0	0.0	0.0	0.0	0.00436	0.00353	0.00282	0.02217	0.0	0.0	0.00045	0.01095	0.01205	0.00112	0.0	0.0	0.0	0.01138	0.0	0.00326	0.05106	0.00098	0.75049	0.01694	0.0	0.00679	0.0	0.0	0.0	0.00942	0.0	0.0	0.00347	0.0	0.0	0.00066	0.00279	0.0	0.0995	0.0	0.02073
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1|t__GCF_000218405	0.0	0.0	0.01542	0.00397	0.01552	0.0	0.00102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035	0.0	0.0	0.0	0.0	0.00204	0.0	0.0	0.0	0.00321	0.0	0.0	0.0	0.0	0.0	0.00026	0.0	0.0	0.0015	0.0	0.0	0.01193	0.00745	0.0	0.0	0.91371	0.0	0.0	0.0	0.0	0.0	0.00436	0.00353	0.00282	0.02217	0.0	0.0	0.00045	0.01095	0.01205	0.00112	0.0	0.0	0.0	0.01138	0.0	0.00326	0.05106	0.00098	0.75049	0.01694	0.0	0.00679	0.0	0.0	0.0	0.00942	0.0	0.0	0.00347	0.0	0.0	0.00066	0.00279	0.0	0.0995	0.0	0.02073
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_4_1_37FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037	0.0	0.0	0.0	0.07962	0.0	0.0	0.0	0.00017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_4_1_37FAA|t__GCF_000191805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037	0.0	0.0	0.0	0.07962	0.0	0.0	0.0	0.00017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_57FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.00102	0.0	0.0	0.12098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013	0.00159	0.0	0.00029	0.0	0.0	0.0	0.0	0.00093	0.0	0.0	0.00619	0.0	0.0	0.0	0.0	0.0	0.03427	0.00822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047	0.0	0.0	0.0	0.0	0.0	0.03569	0.0	5e-05	0.00973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_57FAA|t__GCF_000218425	0.0	0.0	0.0	0.0	0.0	0.0	0.00102	0.0	0.0	0.12098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013	0.00159	0.0	0.00029	0.0	0.0	0.0	0.0	0.00093	0.0	0.0	0.00619	0.0	0.0	0.0	0.0	0.0	0.03427	0.00822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047	0.0	0.0	0.0	0.0	0.0	0.03569	0.0	5e-05	0.00973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_63FAA	0.0	0.00192	0.0097	0.00248	0.01335	0.0	0.0	0.0	0.00161	0.0	0.0	0.0	0.0	0.0082	0.00329	0.01385	0.0	0.0	0.00637	0.00153	0.0	0.0	0.092	0.02111	0.03046	0.0	0.0051	0.00135	0.0048	0.00586	0.00811	0.00381	0.0	0.0064	0.0	0.00722	0.0	0.00049	0.11683	0.08851	0.01115	0.0	0.0	0.04502	0.0	0.00654	0.05581	0.00691	0.01457	0.00612	0.06077	0.0	0.02876	0.0	0.01553	0.01049	0.00198	0.01577	0.02186	0.0	0.00081	0.19168	0.0	0.01361	0.00393	0.00522	0.0	0.00127	0.01156	0.00197	0.00192	0.00128	0.00181	0.08368	0.03578	0.00011	0.00438	0.00069	0.00417	0.01031	0.00475	0.00619	0.0	0.0183	0.02565	0.0	0.00016	0.00674	0.00486	0.02505	0.00399	0.01797
